Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3738.837084,0.359870914,2.296086175,3.196326707,-1.48251359,0.969126928,-3.443756025,-0.920914046,-2.732567996,-0.492970292,-0.91479974,-1.990539383,-1.794896731,-1.798454972,-1.347587431,-0.390422811,1.632322549,-0.58673543,1.755524555,1.098781902,1.463750189,-2.548910035,-2.635439872,-0.258854122,-0.256474403,-0.543841881,0.855598645,0.291710723,-0.311340496,-420.1622737,0
3739.575817,0.359990236,2.296513131,3.196804096,-1.482888473,0.969319037,-3.444524849,-0.921134514,-2.733118474,-0.493072095,-0.915003477,-1.990965075,-1.795324342,-1.798810603,-1.347821325,-0.390546579,1.632698992,-0.586847288,1.755929876,1.09900932,1.46404221,-2.549430046,-2.63596144,-0.25890021,-0.256530418,-0.543978451,0.855774444,0.291766266,-0.311399001,-420.2635399,0
3740.31455,0.360109558,2.296940088,3.197281485,-1.483263356,0.969511145,-3.445293673,-0.921354983,-2.733668951,-0.493173898,-0.915207214,-1.991390766,-1.795751952,-1.799166235,-1.348055219,-0.390670347,1.633075436,-0.586959146,1.756335197,1.099236737,1.46433423,-2.549950058,-2.636483008,-0.258946298,-0.256586434,-0.54411502,0.855950242,0.291821809,-0.311457506,-420.3648062,0
3741.053283,0.360228881,2.297367045,3.197758874,-1.483638239,0.969703254,-3.446062497,-0.921575451,-2.734219428,-0.493275701,-0.915410951,-1.991816458,-1.796179562,-1.799521867,-1.348289113,-0.390794115,1.633451879,-0.587071005,1.756740518,1.099464155,1.464626251,-2.550470069,-2.637004576,-0.258992386,-0.256642449,-0.54425159,0.856126041,0.291877351,-0.311516011,-420.4660724,0
3741.792016,0.360348203,2.297794002,3.198236263,-1.484013122,0.969895362,-3.44683132,-0.92179592,-2.734769906,-0.493377503,-0.915614688,-1.992242149,-1.796607173,-1.799877499,-1.348523006,-0.390917884,1.633828323,-0.587182863,1.757145839,1.099691573,1.464918271,-2.550990081,-2.637526144,-0.259038475,-0.256698465,-0.54438816,0.85630184,0.291932894,-0.311574516,-420.5673387,0
3742.530749,0.360467525,2.298220958,3.198713652,-1.484388004,0.970087471,-3.447600144,-0.922016388,-2.735320383,-0.493479306,-0.915818425,-1.992667841,-1.797034783,-1.80023313,-1.3487569,-0.391041652,1.634204766,-0.587294721,1.75755116,1.09991899,1.465210292,-2.551510092,-2.638047712,-0.259084563,-0.256754481,-0.54452473,0.856477638,0.291988436,-0.311633021,-420.6686049,0
3743.269482,0.360586848,2.298647915,3.199191041,-1.484762887,0.970279579,-3.448368968,-0.922236856,-2.73587086,-0.493581109,-0.916022162,-1.993093533,-1.797462394,-1.800588762,-1.348990794,-0.39116542,1.63458121,-0.587406579,1.757956481,1.100146408,1.465502313,-2.552030103,-2.63856928,-0.259130651,-0.256810496,-0.5446613,0.856653437,0.292043979,-0.311691526,-420.7698712,0
3744.008215,0.36070617,2.299074872,3.19966843,-1.48513777,0.970471688,-3.449137792,-0.922457325,-2.736421338,-0.493682912,-0.916225899,-1.993519224,-1.797890004,-1.800944394,-1.349224688,-0.391289188,1.634957653,-0.587518437,1.758361802,1.100373825,1.465794333,-2.552550115,-2.639090848,-0.259176739,-0.256866512,-0.54479787,0.856829236,0.292099522,-0.311750031,-420.8711374,0
3744.746948,0.360825492,2.299501829,3.200145819,-1.485512653,0.970663796,-3.449906616,-0.922677793,-2.736971815,-0.493784715,-0.916429636,-1.993944916,-1.798317614,-1.801300026,-1.349458581,-0.391412956,1.635334097,-0.587630296,1.758767123,1.100601243,1.466086354,-2.553070126,-2.639612416,-0.259222827,-0.256922527,-0.544934439,0.857005035,0.292155064,-0.311808536,-420.9724037,0
3745.485681,0.360944814,2.299928786,3.200623208,-1.485887536,0.970855905,-3.45067544,-0.922898262,-2.737522292,-0.493886517,-0.916633373,-1.994370607,-1.798745225,-1.801655657,-1.349692475,-0.391536724,1.63571054,-0.587742154,1.759172444,1.10082866,1.466378374,-2.553590137,-2.640133983,-0.259268915,-0.256978543,-0.545071009,0.857180833,0.292210607,-0.311867041,-421.0736699,0
3746.224414,0.361064137,2.300355742,3.201100597,-1.486262419,0.971048013,-3.451444264,-0.92311873,-2.73807277,-0.49398832,-0.916837111,-1.994796299,-1.799172835,-1.802011289,-1.349926369,-0.391660492,1.636086984,-0.587854012,1.759577765,1.101056078,1.466670395,-2.554110149,-2.640655551,-0.259315003,-0.257034558,-0.545207579,0.857356632,0.292266149,-0.311925546,-421.1749362,0
3746.963147,0.361183459,2.300782699,3.201577986,-1.486637302,0.971240122,-3.452213088,-0.923339199,-2.738623247,-0.494090123,-0.917040848,-1.99522199,-1.799600445,-1.802366921,-1.350160263,-0.39178426,1.636463427,-0.58796587,1.759983086,1.101283495,1.466962416,-2.55463016,-2.641177119,-0.259361092,-0.257090574,-0.545344149,0.857532431,0.292321692,-0.311984051,-421.2762024,0
3747.70188,0.361302781,2.301209656,3.202055375,-1.487012184,0.97143223,-3.452981912,-0.923559667,-2.739173724,-0.494191926,-0.917244585,-1.995647682,-1.800028056,-1.802722552,-1.350394156,-0.391908028,1.636839871,-0.588077729,1.760388407,1.101510913,1.467254436,-2.555150171,-2.641698687,-0.25940718,-0.257146589,-0.545480719,0.85770823,0.292377235,-0.312042556,-421.3774687,0
3748.440613,0.361422104,2.301636613,3.202532764,-1.487387067,0.971624339,-3.453750736,-0.923780136,-2.739724201,-0.494293729,-0.917448322,-1.996073374,-1.800455666,-1.803078184,-1.35062805,-0.392031796,1.637216314,-0.588189587,1.760793728,1.10173833,1.467546457,-2.555670183,-2.642220255,-0.259453268,-0.257202605,-0.545617289,0.857884028,0.292432777,-0.312101061,-421.4787349,0
3749.179346,0.361541426,2.302063569,3.203010153,-1.48776195,0.971816447,-3.45451956,-0.924000604,-2.740274679,-0.494395531,-0.917652059,-1.996499065,-1.800883277,-1.803433816,-1.350861944,-0.392155564,1.637592758,-0.588301445,1.761199048,1.101965748,1.467838477,-2.556190194,-2.642741823,-0.259499356,-0.257258621,-0.545753858,0.858059827,0.29248832,-0.312159566,-421.5800012,0
3749.918079,0.361660748,2.302490526,3.203487542,-1.488136833,0.972008556,-3.455288384,-0.924221073,-2.740825156,-0.494497334,-0.917855796,-1.996924757,-1.801310887,-1.803789448,-1.351095838,-0.392279332,1.637969201,-0.588413303,1.761604369,1.102193165,1.468130498,-2.556710206,-2.643263391,-0.259545444,-0.257314636,-0.545890428,0.858235626,0.292543863,-0.312218071,-421.6812674,0
3750.656812,0.361780071,2.302917483,3.203964931,-1.488511716,0.972200664,-3.456057208,-0.924441541,-2.741375633,-0.494599137,-0.918059533,-1.997350448,-1.801738497,-1.804145079,-1.351329731,-0.3924031,1.638345644,-0.588525161,1.76200969,1.102420583,1.468422519,-2.557230217,-2.643784959,-0.259591532,-0.257370652,-0.546026998,0.858411425,0.292599405,-0.312276576,-421.7825337,0
3751.395545,0.361899393,2.30334444,3.20444232,-1.488886599,0.972392773,-3.456826032,-0.924662009,-2.741926111,-0.49470094,-0.91826327,-1.99777614,-1.802166108,-1.804500711,-1.351563625,-0.392526868,1.638722088,-0.58863702,1.762415011,1.102648,1.468714539,-2.557750228,-2.644306527,-0.259637621,-0.257426667,-0.546163568,0.858587223,0.292654948,-0.312335081,-421.8837999,0
3752.134278,0.362018715,2.303771396,3.204919709,-1.489261482,0.972584881,-3.457594856,-0.924882478,-2.742476588,-0.494802743,-0.918467007,-1.998201831,-1.802593718,-1.804856343,-1.351797519,-0.392650636,1.639098531,-0.588748878,1.762820332,1.102875418,1.46900656,-2.55827024,-2.644828095,-0.259683709,-0.257482683,-0.546300138,0.858763022,0.29271049,-0.312393586,-421.9850662,0
3752.873011,0.362138037,2.304198353,3.205397098,-1.489636364,0.972776989,-3.45836368,-0.925102946,-2.743027065,-0.494904546,-0.918670744,-1.998627523,-1.803021328,-1.805211974,-1.352031413,-0.392774404,1.639474975,-0.588860736,1.763225653,1.103102835,1.46929858,-2.558790251,-2.645349663,-0.259729797,-0.257538698,-0.546436708,0.858938821,0.292766033,-0.312452091,-422.0863324,0
3753.611744,0.36225736,2.30462531,3.205874487,-1.490011247,0.972969098,-3.459132504,-0.925323415,-2.743577543,-0.495006348,-0.918874481,-1.999053215,-1.803448939,-1.805567606,-1.352265306,-0.392898173,1.639851418,-0.588972594,1.763630974,1.103330253,1.469590601,-2.559310262,-2.645871231,-0.259775885,-0.257594714,-0.546573277,0.85911462,0.292821576,-0.312510596,-422.1875987,0
3754.350477,0.362376682,2.305052267,3.206351876,-1.49038613,0.973161206,-3.459901328,-0.925543883,-2.74412802,-0.495108151,-0.919078218,-1.999478906,-1.803876549,-1.805923238,-1.3524992,-0.393021941,1.640227862,-0.589084453,1.764036295,1.10355767,1.469882621,-2.559830274,-2.646392799,-0.259821973,-0.25765073,-0.546709847,0.859290418,0.292877118,-0.312569101,-422.2888649,0
3755.08921,0.362496004,2.305479223,3.206829265,-1.490761013,0.973353315,-3.460670152,-0.925764352,-2.744678497,-0.495209954,-0.919281955,-1.999904598,-1.80430416,-1.80627887,-1.352733094,-0.393145709,1.640604305,-0.589196311,1.764441616,1.103785088,1.470174642,-2.560350285,-2.646914367,-0.259868061,-0.257706745,-0.546846417,0.859466217,0.292932661,-0.312627606,-422.3901312,0
3755.827943,0.362615327,2.30590618,3.207306654,-1.491135896,0.973545423,-3.461438976,-0.92598482,-2.745228975,-0.495311757,-0.919485692,-2.000330289,-1.80473177,-1.806634501,-1.352966987,-0.393269477,1.640980749,-0.589308169,1.764846937,1.104012505,1.470466663,-2.560870297,-2.647435935,-0.25991415,-0.257762761,-0.546982987,0.859642016,0.292988204,-0.312686111,-422.4913974,0
3756.566676,0.362734649,2.306333137,3.207784043,-1.491510779,0.973737532,-3.4622078,-0.926205289,-2.745779452,-0.49541356,-0.919689429,-2.000755981,-1.80515938,-1.806990133,-1.353200881,-0.393393245,1.641357192,-0.589420027,1.765252258,1.104239923,1.470758683,-2.561390308,-2.647957503,-0.259960238,-0.257818776,-0.547119557,0.859817815,0.293043746,-0.312744616,-422.5926637,0
3757.305409,0.362853971,2.306760094,3.208261432,-1.491885662,0.97392964,-3.462976624,-0.926425757,-2.746329929,-0.495515362,-0.919893167,-2.001181673,-1.805586991,-1.807345765,-1.353434775,-0.393517013,1.641733636,-0.589531885,1.765657579,1.10446734,1.471050704,-2.561910319,-2.648479071,-0.260006326,-0.257874792,-0.547256127,0.859993613,0.293099289,-0.312803121,-422.6939299,0
3758.044142,0.362973294,2.307187051,3.208738821,-1.492260544,0.974121749,-3.463745448,-0.926646226,-2.746880407,-0.495617165,-0.920096904,-2.001607364,-1.806014601,-1.807701396,-1.353668669,-0.393640781,1.642110079,-0.589643744,1.7660629,1.104694758,1.471342724,-2.562430331,-2.649000639,-0.260052414,-0.257930807,-0.547392696,0.860169412,0.293154831,-0.312861626,-422.7951962,0
3758.782875,0.363092616,2.307614007,3.20921621,-1.492635427,0.974313857,-3.464514272,-0.926866694,-2.747430884,-0.495718968,-0.920300641,-2.002033056,-1.806442211,-1.808057028,-1.353902562,-0.393764549,1.642486523,-0.589755602,1.766468221,1.104922175,1.471634745,-2.562950342,-2.649522207,-0.260098502,-0.257986823,-0.547529266,0.860345211,0.293210374,-0.312920131,-422.8964624,0
3759.521608,0.363211938,2.308040964,3.209693599,-1.49301031,0.974505966,-3.465283096,-0.927087163,-2.747981361,-0.495820771,-0.920504378,-2.002458747,-1.806869822,-1.80841266,-1.354136456,-0.393888317,1.642862966,-0.58986746,1.766873542,1.105149593,1.471926766,-2.563470353,-2.650043775,-0.26014459,-0.258042838,-0.547665836,0.86052101,0.293265917,-0.312978636,-422.9977287,0
3760.260341,0.36333126,2.308467921,3.210170988,-1.493385193,0.974698074,-3.46605192,-0.927307631,-2.748531839,-0.495922574,-0.920708115,-2.002884439,-1.807297432,-1.808768292,-1.35437035,-0.394012085,1.64323941,-0.589979318,1.767278863,1.10537701,1.472218786,-2.563990365,-2.650565343,-0.260190679,-0.258098854,-0.547802406,0.860696808,0.293321459,-0.313037141,-423.0989949,0
3760.999074,0.363450583,2.308894878,3.210648377,-1.493760076,0.974890183,-3.466820744,-0.927528099,-2.749082316,-0.496024376,-0.920911852,-2.00331013,-1.807725043,-1.809123923,-1.354604244,-0.394135853,1.643615853,-0.590091177,1.767684184,1.105604428,1.472510807,-2.564510376,-2.651086911,-0.260236767,-0.25815487,-0.547938976,0.860872607,0.293377002,-0.313095646,-423.2002612,0
3761.737807,0.363569905,2.309321834,3.211125766,-1.494134959,0.975082291,-3.467589568,-0.927748568,-2.749632793,-0.496126179,-0.921115589,-2.003735822,-1.808152653,-1.809479555,-1.354838137,-0.394259621,1.643992297,-0.590203035,1.768089505,1.105831846,1.472802827,-2.565030387,-2.651608479,-0.260282855,-0.258210885,-0.548075546,0.861048406,0.293432545,-0.313154151,-423.3015274,0
3762.47654,0.363689227,2.309748791,3.211603155,-1.494509841,0.9752744,-3.468358392,-0.927969036,-2.75018327,-0.496227982,-0.921319326,-2.004161514,-1.808580263,-1.809835187,-1.355072031,-0.394383389,1.64436874,-0.590314893,1.768494826,1.106059263,1.473094848,-2.565550399,-2.652130046,-0.260328943,-0.258266901,-0.548212116,0.861224204,0.293488087,-0.313212656,-423.4027937,0
3763.215273,0.36380855,2.310175748,3.212080544,-1.494884724,0.975466508,-3.469127216,-0.928189505,-2.750733748,-0.496329785,-0.921523063,-2.004587205,-1.809007874,-1.810190819,-1.355305925,-0.394507157,1.644745183,-0.590426751,1.768900147,1.106286681,1.473386868,-2.56607041,-2.652651614,-0.260375031,-0.258322916,-0.548348685,0.861400003,0.29354363,-0.313271162,-423.5040599,0
3763.954006,0.363927872,2.310602705,3.212557933,-1.495259607,0.975658617,-3.46989604,-0.928409973,-2.751284225,-0.496431588,-0.9217268,-2.005012897,-1.809435484,-1.81054645,-1.355539819,-0.394630925,1.645121627,-0.590538609,1.769305468,1.106514098,1.473678889,-2.566590422,-2.653173182,-0.260421119,-0.258378932,-0.548485255,0.861575802,0.293599172,-0.313329667,-423.6053262,0
3764.692739,0.364047194,2.311029661,3.213035322,-1.49563449,0.975850725,-3.470664864,-0.928630442,-2.751834702,-0.49653339,-0.921930537,-2.005438588,-1.809863094,-1.810902082,-1.355773712,-0.394754693,1.64549807,-0.590650468,1.769710789,1.106741516,1.47397091,-2.567110433,-2.65369475,-0.260467208,-0.258434947,-0.548621825,0.861751601,0.293654715,-0.313388172,-423.7065924,0
3765.431472,0.364166517,2.311456618,3.213512711,-1.496009373,0.976042834,-3.471433688,-0.92885091,-2.75238518,-0.496635193,-0.922134274,-2.00586428,-1.810290705,-1.811257714,-1.356007606,-0.394878462,1.645874514,-0.590762326,1.77011611,1.106968933,1.47426293,-2.567630444,-2.654216318,-0.260513296,-0.258490963,-0.548758395,0.861927399,0.293710258,-0.313446677,-423.8078587,0
3766.170205,0.364285839,2.311883575,3.2139901,-1.496384256,0.976234942,-3.472202512,-0.929071379,-2.752935657,-0.496736996,-0.922338011,-2.006289971,-1.810718315,-1.811613345,-1.3562415,-0.39500223,1.646250957,-0.590874184,1.770521431,1.107196351,1.474554951,-2.568150456,-2.654737886,-0.260559384,-0.258546979,-0.548894965,0.862103198,0.2937658,-0.313505182,-423.9091249,0
3766.908938,0.364405161,2.312310532,3.214467489,-1.496759139,0.976427051,-3.472971336,-0.929291847,-2.753486134,-0.496838799,-0.922541748,-2.006715663,-1.811145926,-1.811968977,-1.356475394,-0.395125998,1.646627401,-0.590986042,1.770926752,1.107423768,1.474846971,-2.568670467,-2.655259454,-0.260605472,-0.258602994,-0.549031535,0.862278997,0.293821343,-0.313563687,-424.0103912,0
3767.647671,0.364524483,2.312737489,3.214944878,-1.497134021,0.976619159,-3.47374016,-0.929512316,-2.754036612,-0.496940602,-0.922745485,-2.007141355,-1.811573536,-1.812324609,-1.356709287,-0.395249766,1.647003844,-0.591097901,1.771332073,1.107651186,1.475138992,-2.569190478,-2.655781022,-0.26065156,-0.25865901,-0.549168104,0.862454796,0.293876886,-0.313622192,-424.1116574,0
3768.386404,0.364643806,2.313164445,3.215422267,-1.497508904,0.976811268,-3.474508984,-0.929732784,-2.754587089,-0.497042404,-0.922949223,-2.007567046,-1.812001146,-1.812680241,-1.356943181,-0.395373534,1.647380288,-0.591209759,1.771737394,1.107878603,1.475431013,-2.56971049,-2.65630259,-0.260697648,-0.258715025,-0.549304674,0.862630594,0.293932428,-0.313680697,-424.2129237,0
3769.125137,0.364763128,2.313591402,3.215899656,-1.497883787,0.977003376,-3.475277808,-0.929953252,-2.755137566,-0.497144207,-0.92315296,-2.007992738,-1.812428757,-1.813035872,-1.357177075,-0.395497302,1.647756731,-0.591321617,1.772142715,1.108106021,1.475723033,-2.570230501,-2.656824158,-0.260743736,-0.258771041,-0.549441244,0.862806393,0.293987971,-0.313739202,-424.3141899,0
3769.86387,0.36488245,2.314018359,3.216377045,-1.49825867,0.977195485,-3.476046632,-0.930173721,-2.755688044,-0.49724601,-0.923356697,-2.008418429,-1.812856367,-1.813391504,-1.357410969,-0.39562107,1.648133175,-0.591433475,1.772548036,1.108333438,1.476015054,-2.570750512,-2.657345726,-0.260789825,-0.258827056,-0.549577814,0.862982192,0.294043513,-0.313797707,-424.4154562,0
3770.602603,0.365001773,2.314445316,3.216854434,-1.498633553,0.977387593,-3.476815456,-0.930394189,-2.756238521,-0.497347813,-0.923560434,-2.008844121,-1.813283977,-1.813747136,-1.357644862,-0.395744838,1.648509618,-0.591545333,1.772953357,1.108560856,1.476307074,-2.571270524,-2.657867294,-0.260835913,-0.258883072,-0.549714384,0.863157991,0.294099056,-0.313856212,-424.5167224,0
3771.341336,0.365121095,2.314872272,3.217331824,-1.499008436,0.977579701,-3.47758428,-0.930614658,-2.756788998,-0.497449616,-0.923764171,-2.009269813,-1.813711588,-1.814102767,-1.357878756,-0.395868606,1.648886062,-0.591657192,1.773358678,1.108788273,1.476599095,-2.571790535,-2.658388862,-0.260882001,-0.258939087,-0.549850954,0.863333789,0.294154599,-0.313914717,-424.6179887,0
3772.080069,0.365240417,2.315299229,3.217809213,-1.499383319,0.97777181,-3.478353104,-0.930835126,-2.757339476,-0.497551419,-0.923967908,-2.009695504,-1.814139198,-1.814458399,-1.35811265,-0.395992374,1.649262505,-0.59176905,1.773763999,1.109015691,1.476891116,-2.572310547,-2.65891043,-0.260928089,-0.258995103,-0.549987523,0.863509588,0.294210141,-0.313973222,-424.7192549,0
3772.818802,0.36535974,2.315726186,3.218286602,-1.499758201,0.977963918,-3.479121928,-0.931055595,-2.757889953,-0.497653221,-0.924171645,-2.010121196,-1.814566809,-1.814814031,-1.358346544,-0.396116142,1.649638949,-0.591880908,1.77416932,1.109243108,1.477183136,-2.572830558,-2.659431998,-0.260974177,-0.259051119,-0.550124093,0.863685387,0.294265684,-0.314031727,-424.8205212,0
3773.557535,0.365479062,2.316153143,3.218763991,-1.500133084,0.978156027,-3.479890752,-0.931276063,-2.75844043,-0.497755024,-0.924375382,-2.010546887,-1.814994419,-1.815169663,-1.358580437,-0.39623991,1.650015392,-0.591992766,1.774574641,1.109470526,1.477475157,-2.573350569,-2.659953566,-0.261020265,-0.259107134,-0.550260663,0.863861186,0.294321227,-0.314090232,-424.9217874,0
3774.296268,0.365598384,2.316580099,3.21924138,-1.500507967,0.978348135,-3.480659576,-0.931496532,-2.758990908,-0.497856827,-0.924579119,-2.010972579,-1.815422029,-1.815525294,-1.358814331,-0.396363678,1.650391835,-0.592104625,1.774979962,1.109697943,1.477767177,-2.573870581,-2.660475134,-0.261066354,-0.25916315,-0.550397233,0.864036984,0.294376769,-0.314148737,-425.0230537,0
3775.035001,0.365717706,2.317007056,3.219718769,-1.50088285,0.978540244,-3.4814284,-0.931717,-2.759541385,-0.49795863,-0.924782856,-2.01139827,-1.81584964,-1.815880926,-1.359048225,-0.396487446,1.650768279,-0.592216483,1.775385282,1.109925361,1.478059198,-2.574390592,-2.660996702,-0.261112442,-0.259219165,-0.550533803,0.864212783,0.294432312,-0.314207242,-425.1243199,0
